STATION,NAME,LATITUDE,LONGITUDE,ELEVATION
US1TXTV0009,"WEST LAKE HILLS 2.4 NNW, TX US",30.323086,-97.827954,238.4
US1TXBRT087,"MARBLE FALLS 3.2 ESE, TX US",30.569718,-98.219531,217.9
US1TXBXR367,"SAN ANTONIO 5.5 N, TX US",29.536439,-98.497079,275.2
US1TXBZS088,"BRYAN 3.5 NNW, TX US",30.713755,-96.3901489,111.3
USC00417936,"SAM RAYBURN DAM, TX US",31.0619,-94.1011,57.6
US1TXGZ0031,"LULING 7.6 S, TX US",29.57324,-97.64907,136.2
USC00413579,"GLEN COVE 2 NE, TX US",31.88969,-99.62938,628.8
US1TXGZ0030,"WAELDER 7.0 WNW, TX US",29.718991,-97.408594,118
US1TXCLL060,"LAVON 0.7 NNW, TX US",33.0359,-96.440988,166.7
US1TXEP0056,"EL PASO 5.1 SW, TX US",31.790327,-106.490543,1293.9
US1TXBRT099,"GRANITE SHOALS 1.1 SE, TX US",30.579114,-98.369919,252.1
US1TXBXR129,"TIMBERWOOD PARK 3.0 SW, TX US",29.671141,-98.50869,397.8
US1TXHTH008,"BORGER 0.7 NNE, TX US",35.6690744,-101.39528,944.9
US1TXWB0012,"LAREDO 1.8 N, TX US",27.560331,-99.483452,144.2
USC00412011,"CORPUS CHRISTI NWS, TX US",27.7793,-97.5055,13.4
USC00413341,"FREER, TX US",27.8722,-98.6176,171.3
US1TXTV0035,"PFLUGERVILLE 0.6 ENE, TX US",30.44391,-97.611681,214.9
US1TXTV0034,"SUNSET VALLEY 0.7 SE, TX US",30.218793,-97.808739,203.6
USC00413787,"GRUVER, TX US",36.2631,-101.4051,966.2
US1TXBEL010,"SALADO 1.5 S, TX US",30.929356,-97.523966,205.1
US1TXBXR396,"SAN ANTONIO 1.7 W, TX US",29.4576,-98.534,214.9
US1TXRK0013,"ROCKWALL 2.7 W, TX US",32.91775,-96.504428,143.9
US1TXRK0014,"ROYSE CITY 4.9 S, TX US",32.904532,-96.325562,159.1
US1TXBXR398,"ST. HEDWIG 1.5 SSE, TX US",29.40305556,-98.20916667,180.4
US1TXWA0009,"CHAPPELL HILL 1.0 NW, TX US",30.15644,-96.26298,71.9
USC00411128,"BROWNFIELD 2, TX US",33.19083,-102.26806,1005.8
US1TXTV0271,"PFLUGERVILLE 3.1 ENE, TX US",30.453467,-97.570311,201.8
US1TXWA0006,"BRENHAM 8.0 E, TX US",30.1572,-96.2626,75
US1TXCLL094,"VAN ALSTYNE 2.4 SE, TX US",33.391628,-96.548492,225.6
US1TXTV0273,"PFLUGERVILLE 2.9 ENE, TX US",30.453564,-97.573806,201.2
US1TXCLL092,"JOSEPHINE 1.4 NNW, TX US",33.080044,-96.325607,190.5
US1TXTV0030,"ANDERSON MILL 2.2 S, TX US",30.4223,-97.8062,258.5
US1TXWA0001,"BURTON 6.9 SSW, TX US",30.081667,-96.623806,134.1
USC00419099,"TOW, TX US",30.8837,-98.4707,312.7
US1TXRK0010,"ROCKWALL 1.6 NNE, TX US",32.942655,-96.446929,156.7
US1TXBEL009,"BELTON 5.4 NW, TX US",31.1231,-97.52838,230.4
US1TXBEL008,"BELTON 3.9 N, TX US",31.123892,-97.473297,210.9
US1TXRK0012,"ROCKWALL 1.5 NW, TX US",32.93815,-96.47378,776
US1TXFT0001,"OAKWOOD 4.2 NE, TX US",31.633444,-95.806277,80.8
US1TXBRT069,"MEADOWLAKES 0.4 NNE, TX US",30.56888962,-98.29359436,243.5
US1TXBEL025,"KILLEEN 2.9 SSW, TX US",31.058145,-97.732556,279.2
US1TXBXR389,"HELOTES 9.2 SW, TX US",29.47279,-98.79961,299.3
US1TXBEL023,"BELTON 0.4 E, TX US",31.066986,-97.456434,175.6
USC00412464,"DIMMITT 2 N, TX US",34.58583,-102.31194,1173.5
USC00411138,"BROWNWOOD 2 ENE, TX US",31.73831,-98.94545,424.9
US1TXGZ0016,"LEESVILLE 4.2 NE, TX US",29.465004,-97.726317,136.6
US1TXTV0021,"JONESTOWN 2.6 E, TX US",30.48494221,-97.88454652,320
US1TXCLL077,"BLUE RIDGE 5.1 ESE, TX US",33.271907,-96.317582,172.8
USR0000TGEO,"GEORGE WEST TEXAS, TX US",28.3667,-98.1167,65.5
US1TXBEL016,"TEMPLE 4.7 S, TX US",31.030587,-97.349568,173.1
USC00410012,"ABERNATHY, TX US",33.8338,-101.8436,1026.6
USC00415701,"MCALLEN, TX US",26.1916,-98.2511,30.5
US1TXDN0072,"BARTONVILLE 2.2 SE, TX US",33.0661,-97.1301,199.3
US1TXDN0070,"LINCOLN PARK 3.1 ENE, TX US",33.232015,-96.919319,181.7
USC00410013,"ABILENE 6 ESE, TX US",32.43176,-99.63262,549.2
USR0000TGUA,"GUADELUPE PEAK TEXAS, TX US",31.925,-104.8253,2363.7
US1TXDN0077,"FLOWER MOUND 2.5 ESE, TX US",33.0141869,-97.0537835,184.1
US1TXDN0075,"TROPHY CLUB 0.5 WSW, TX US",32.9976,-97.2015,185.9
US1TXHYS150,"DRIPPING SPRINGS 7.6 N, TX US",30.297855,-98.09448,402.3
US1TXDN0074,"DENTON 2.8 ESE, TX US",33.195929,-97.086942,186.8
US1TXTG0038,"MILES 6.5 SSE, TX US",31.50866,-100.158752,532.2
US1TXCLL030,"ANNA 3.7 SSW, TX US",33.312697,-96.582716,176.8
USC00415707,"MCCAMEY, TX US",31.1331,-102.2218,750.1
US1TXHRR195,"HUMBLE 6.9 ENE, TX US",30.020278,-95.153889,15.8
USR0000TCLM,"COLEMAN TEXAS, TX US",31.5061,-99.6594,442.6
US1TXHYS148,"WIMBERLEY 4.0 WSW, TX US",29.97317123,-98.16449738,301.4
US1TXWM0195,"ROUND ROCK 1.6 WSW, TX US",30.508275,-97.697191,228
US1TXJH0012,"HEBBRONVILLE 14.8 SSE SUGAR CAMP, TX US",27.114,-98.6115,149
US1TXDN0068,"SHADY SHORES 0.7 SE, TX US",33.156221,-97.034534,167.3
US1TXDN0067,"PROSPER 4.8 WSW, TX US",33.223679,-96.866262,182.9
US1TXTN0147,"GRAPEVINE 3.2 SW, TX US",32.9029,-97.1124,186.8
US1TXTN0149,"FORT WORTH 6.5 SSW, TX US",32.6685,-97.3831,224.9
US1TXCML080,"NEW BRAUNFELS 6.3 NNE, TX US",29.787889,-98.077005,235.3
US1TXMNG021,"MONTGOMERY 0.4 N, TX US",30.39761667,-95.69545,76.2
US1TXKM0007,"INGRAM 23.3 NNW, TX US",30.3903,-99.3844,570.9
US1TXER0008,"STEPHENVILLE 0.8 NW, TX US",32.227707,-98.22397,404.8
US1TXKM0006,"TELEGRAPH 7 E, TX US",30.3386,-99.7978,655.9
US1TXDN0066,"SHADY SHORES 1.3 ESE, TX US",33.15486,-97.0245,165.8
USR0000TCLA,"CLARKSVILLE TEXAS, TX US",33.6189,-95.1667,146.3
US1TXTN0152,"NORTH RICHLAND HILLS 1.0 SW, TX US",32.84899,-97.22893,185.3
USC00410268,"ANSON, TX US",32.76678,-99.89013,523.3
US1TXTN0153,"NORTH RICHLAND HILLS 0.6 SSW, TX US",32.8517,-97.22249,187.1
US1TXKM0002,"JUNCTION 11.6 ENE, TX US",30.5695,-99.5996,491
USR0000TCLD,"COLDSPRINGS TEXAS, TX US",30.3106,-95.0867,44.2
US1TXSS0001,"SAN SABA 7.3 ENE, TX US",31.242511,-98.614646,350.8
US1TXER0004,"STEPHENVILLE 2.6 NNW, TX US",32.252179,-98.235884,410.3
US1TXWD0008,"HAWKINS 2.6 N, TX US",32.629034,-95.199085,137.2
US1TXJH0004,"HEBBRONVILLE 4.3 SSE, TX US",27.26095,-98.65711667,164.6
US1TXCML092,"GARDEN RIDGE 1.2 WNW, TX US",29.641065,-98.311413,282.2
US1TXJH0008,"HEBBRONVILLE 21.2 SSE JONES RANCH, TX US",27.04287,-98.53089,123.7
US1TXTN0156,"NORTH RICHLAND HILLS 0.5 S, TX US",32.85238,-97.22067,189.6
US1TXTY0022,"TUSCOLA 13.1 WNW, TX US",32.2615,-100.015,666.6
US1TXCML095,"BULVERDE 4.2 ENE, TX US",29.756944,-98.385556,323.4
US1TXWD0004,"QUITMAN 6.9 N, TX US",32.894885,-95.435434,133.5
US1TXHYS133,"WIMBERLEY 3.6 ENE, TX US",30.017504,-98.048497,289.6
US1TXTY0026,"ABILENE 6.4 ESE, TX US",32.431906,-99.632613,247.8
USC00410271,"ANTELOPE, TX US",33.4413,-98.3688,312.4
US1TXWD0002,"WINNSBORO 0.7 SSW, TX US",32.947033,-95.296006,150.9
US1TXHYS135,"SAN MARCOS 6.8 SSW, TX US",29.78895,-97.96928,213.1
US1TXJH0009,"HEBBRONVILLE 32.4 S BORREGOS RANCH, TX US",26.84847,-98.69926,168.2
US1TXTY0024,"ABILENE 4.7 SE, TX US",32.407663,-99.680523,547.4
US1TXTY0007,"ABILENE 3.3 SW, TX US",32.41801,-99.775791,533.7
US1TXDN0055,"FLOWER MOUND 1.3 ESE, TX US",33.020513,-97.071494,187.8
US1TXDN0054,"JUSTIN 4.2 WNW, TX US",33.111993,-97.364958,228.6
US1TXDN0053,"COPPER CANYON 1.1 SW, TX US",33.08691904,-97.11189732,191.1
USC00413508,"GEORGE WEST 2 SSW, TX US",28.3063,-98.1222,68.6
US1TXLS0005,"COTULLA 1.6 NE, TX US",28.45341,-99.218382,143
USC00413507,"GEORGETOWN LAKE, TX US",30.6763,-97.7208,266.4
USC00419295,"VAN HORN, TX US",31.0417,-104.8372,1239
US1TXKN0027,"BOERNE 8.8 NE, TX US",29.87225,-98.6158,382.8
US1TXKN0028,"BOERNE 8.5 NNW, TX US",29.910117,-98.762533,485.5
US1TXWM0175,"GEORGETOWN 6.7 NW, TX US",30.723088,-97.75712,279.8
US1TXKN0022,"BOERNE 4.7 WNW, TX US",29.827772,-98.800917,476.7
US1TXWM0179,"GEORGETOWN 1.5 WNW, TX US",30.65747833,-97.70930481,243.8
US1TXTN0122,"NORTH RICHLAND HILLS 2.3 NNE, TX US",32.892799,-97.210899,203.9
US1TXDN0046,"AUBREY 2.9 SW, TX US",33.2723,-97.0148,189.6
US1TXTN0124,"SAGINAW 1.0 SSW, TX US",32.8526,-97.3729,229.2
US1TXTN0125,"ARLINGTON 3.8 NNW, TX US",32.742222,-97.158333,155.8
US1TXTN0127,"MANSFIELD 5.3 W, TX US",32.568004,-97.208167,221.6
USC00413992,"HASKELL, TX US",33.16448,-99.73896,484.6
US1TXHYS124,"SAN MARCOS 2.3 WNW, TX US",29.888798,-97.966034,217
US1TXTY0013,"ABILENE 7.8 SSE, TX US",32.34679413,-99.69752502,562.1
US1TXCMN004,"COMANCHE 7.0 ENE, TX US",31.93452,-98.49263,370.6
US1TXDN0044,"FLOWER MOUND 1.4 SSE, TX US",33.010517,-97.081701,179.8
USC00411578,"CENTER, TX US",31.81957,-94.25285,115.8
US1TXTN0130,"FORT WORTH 6.3 E, TX US",32.75115585,-97.22738647,191.1
USW00013904,"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",30.1831,-97.6799,146.3
US1TXCMN001,"DE LEON 4.5 W, TX US",32.099809,-98.61301,399.3
USC00411337,"CALLIHAM, TX US",28.4657,-98.3539,66.4
US1TXTG0005,"KNICKERBOCKER 3.2 SW, TX US",31.2467,-100.67229,636.1
USR0000TGRE,"GREENVILLE TEXAS, TX US",33.0353,-96.1639,136.2
US1TXKN0008,"FAIR OAKS RANCH 2.2 NNW, TX US",29.766739,-98.646492,408.1
US1TXWM0185,"GEORGETOWN 5.9 NNW, TX US",30.71945,-97.73905,255.4
US1TXKN0018,"COMFORT 11.5 ENE, TX US",30.055222,-98.735294,456
US1TXCLL033,"RICHARDSON 2.2 NW, TX US",32.992101,-96.739666,203.3
US1TXFY0055,"LA GRANGE 0.3 ENE, TX US",29.91038,-96.873472,86
US1TXLS0003,"DILLEY 17.9 ESE, TX US",28.566667,-98.9,120.1
US1TXTN0134,"BLUE MOUND 1.6 ENE, TX US",32.865927,-97.313138,196.6
US1TXFY0052,"LA GRANGE 3.5 ENE, TX US",29.928821,-96.824835,114.9
US1TXKN0010,"BOERNE 6.0 WSW, TX US",29.754064,-98.820183,568.1
US1TXFY0050,"LA GRANGE 8.1 SE, TX US",29.8223747,-96.78727517,73.5
US1TXTY0005,"MERKEL 5.8 SW, TX US",32.409633,-100.08463,635.8
US1TXWM0183,"GEORGETOWN 6.6 NW, TX US",30.723719,-97.75248,277.4
US1TXHYS113,"WOODCREEK 0.5 SSW, TX US",30.02419,-98.116244,286.8
USC00410493,"BALLINGER 2 NW, TX US",31.7413,-99.9763,534.9
US1TXCML035,"NEW BRAUNFELS 5.5 WNW, TX US",29.734,-98.2021,279.8
USC00414810,"KINGSVILLE, TX US",27.5311,-97.8497,17.4
US1TXCML037,"CANYON LAKE 2.8 N, TX US",29.914954,-98.264428,307.5
USW00013959,"WACO REGIONAL AIRPORT, TX US",31.61889,-97.22833,152.4
US1TXTG0072,"SAN ANGELO 3.6 W, TX US",31.43812,-100.51291,587.7
US1TXTG0071,"CHRISTOVAL 0.3 SSE, TX US",31.18987,-100.496419,624.2
US1TXTN0108,"NORTH RICHLAND HILLS 1.9 S, TX US",32.83308029,-97.22244263,176.8
US1TXHYS107,"DRIPPING SPRINGS 7.2 E, TX US",30.200644,-97.968977,347.8
US1TXWM0156,"GEORGETOWN 4.9 NW, TX US",30.706116,-97.73386,257.6
US1TXAN0007,"PALESTINE 1.8 ESE, TX US",31.744633,-95.619201,166.4
US1TXKN0089,"SISTERDALE 5.7 N, TX US",30.060097,-98.726236,466.6
US1TXAN0009,"PALESTINE 17.0 NNW, TX US",31.995835,-95.710384,95.1
US1TXHRR147,"SOUTH HOUSTON 3.0 S, TX US",29.617161,-95.234062,12.5
USC00419270,"VALENTINE, TX US",30.58639,-104.4996,1353.3
US1TXTN0100,"CROWLEY 1.4 SSE, TX US",32.557986,-97.3526,235
USW00003904,"COLLEGE STATION EASTERWOOD FIELD, TX US",30.58917,-96.36472,93
USW00013966,"WICHITA FALLS MUNICIPAL AIRPORT, TX US",33.9786,-98.4928,310
US1TXLR0016,"DAYTON 10.7 SSE, TX US",29.919204,-94.799108,13.7
US1TXTN0102,"FORT WORTH 3.9 SW, TX US",32.709966,-97.379049,182
US1TXKN0080,"COMFORT 0.9 WSW, TX US",29.968503,-98.917164,431
USC00418187,"SEGUIN 1 SSW, TX US",29.552,-97.9704,153.9
USW00013962,"ABILENE REGIONAL AIRPORT, TX US",32.4105,-99.6822,545.6
US1TXTN0106,"HASLET 2.2 S, TX US",32.92596436,-97.3398819,235.9
USW00013960,"DALLAS FAA AIRPORT, TX US",32.8519,-96.8555,134.1
US1TXTG0063,"SAN ANGELO 4.0 WSW, TX US",31.41803,-100.511834,591.6
US1TXCML048,"CANYON LAKE 8.1 NW, TX US",29.94537,-98.370583,362.1
USC00413972,"HART, TX US",34.3697,-102.1175,1116.5
US1TXCML041,"NEW BRAUNFELS 2.8 NNE, TX US",29.7427,-98.1009,205.1
USC00413734,"GREENVILLE KGVL RADIO, TX US",33.1677,-96.0983,166.1
USW00003901,"LONGVIEW E TEXAS REGIONAL AIRPORT, TX US",32.38472,-94.71167,111.3
USC00412408,"DENVER CITY, TX US",32.9619,-102.8219,1094.2
US1TXHRS014,"KARNACK 2.6 N, TX US",32.70607553,-94.16832983,53.6
US1TXWC0005,"RAYMONDVILLE 2.0 SSW, TX US",26.452045,-97.792376,10.1
US1TXHRS012,"MARSHALL 9.7 SE, TX US",32.43997626,-94.23028819,93
USR0000TPAL,"PALESTINE TEXAS, TX US",31.7425,-95.5717,115.8
US1TXWM0162,"LIBERTY HILL 1.2 N, TX US",30.68258858,-97.92298126,327.7
US1TXHRS004,"WASKOM 4.4 S, TX US",32.41465,-94.078767,100.9
US1TXWM0161,"TAYLOR 2.4 S, TX US",30.5369,-97.4078,184.1
USC00410433,"AUSTIN GREAT HILLS, TX US",30.4144,-97.7664,268.2
USC00410436,"AUSTWELL, TX US",28.389,-96.8388,7
USC00411524,"CASTOLON, TX US",29.13346,-103.51433,661.1
USC00413943,"HARLINGEN, TX US",26.2027,-97.6727,11.6
US1TXHRS024,"MARSHALL 2.1 E, TX US",32.5332492,-94.3148021,110.6
USC00412617,"DUMAS, TX US",35.8731,-101.9725,1114
US1TXHRS019,"HARLETON 4.6 WSW, TX US",32.660539,-94.65246,101.5
USC00417074,"PLAINS, TX US",33.18694,-102.82806,1120.1
US1TXHRS017,"MARSHALL 3.1 E, TX US",32.53113,-94.29744,109.1
US1TXKN0066,"COMFORT 7.0 ENE, TX US",30.0046,-98.7915,510.5
US1TXHRR168,"PEARLAND 4.0 ENE, TX US",29.5761,-95.214,9.8
US1TXHND008,"GUN BARREL CITY 1.9 NW, TX US",32.347965,-96.159103,103.3
USW00003927,"DAL FTW WSCMO AIRPORT, TX US",32.8978,-97.0189,170.7
US1TXCLL008,"PLANO 2.4 WSW, TX US",33.028,-96.783,226.2
US1TXKN0060,"BOERNE 8.4 ENE, TX US",29.82444444,-98.59666667,436.5
USC00419499,"WATER VALLEY, TX US",31.67253,-100.72832,644.7
USC00417079,"PLAINVIEW, TX US",34.1891,-101.7023,1027.2
US1TXDN0084,"DENTON 3.8 SSE, TX US",33.16026,-97.11807,181.7
US1TXCML024,"BULVERDE 4.3 ESE, TX US",29.750534,-98.398617,316.4
US1TXDN0083,"DENTON 1.5 NW, TX US",33.228173,-97.151441,200.9
USC00412621,"DUMONT, TX US",33.8094,-100.5169,612.6
US1TXDN0082,"HIGHLAND VILLAGE 1.0 WSW, TX US",33.081661,-97.070843,181.7
USC00410443,"AVERY 5 NNW, TX US",33.6247,-94.8075,118.9
US1TXLR0014,"DAYTON 0.2 E, TX US",30.050058,-94.891414,
US1TXLR0015,"DAYTON 1.1 SE, TX US",30.040319,-94.881529,26.2
US1TXDN0085,"AUBREY 2.3 SW, TX US",33.279907,-97.010085,199.9
USC00413954,"HARPER 3 ENE, TX US",30.3086,-99.203,643.1
US1TXWM0149,"COUPLAND 6.5 ESE, TX US",30.42495064,-97.28821769,153.9
US1TXDN0080,"DENTON 4.2 SSE, TX US",33.1604,-97.097,196.6
US1TXCML029,"NEW BRAUNFELS 5.9 NW, TX US",29.765288,-98.186506,296.3
US1TXTG0047,"SAN ANGELO 3.5 WSW, TX US",31.422788,-100.505278,585.8
USR0000TCED,"CEDAR TEXAS, TX US",35.6667,-101.5667,930.2
USC00417081,"PLAINVIEW WATER PRODUCTION, TX US",34.1981,-101.746,1051.6
US1TXDN0079,"THE COLONY 0.7 ENE, TX US",33.0943945,-96.8764178,177.7
US1TXDN0078,"DENTON 1.5 NE, TX US",33.22807,-97.11127,199.3
USC00410690,"BENAVIDES NUMBER 2, TX US",27.5969,-98.4162,115.8
USC00410691,"BENBROOK DAM, TX US",32.6475,-97.4439,240.8
